date,open,high,low,close
2025-06-16 00:00:00,3440.55005,3445.94995,3437.18994,3445.48999
2025-06-16 00:15:00,3445.47998,3451.30005,3445.20996,3448.91992
2025-06-16 00:30:00,3448.8999,3450.03003,3440.82007,3441.0
2025-06-16 00:45:00,3441.05005,3441.93994,3434.40991,3436.61011
2025-06-16 01:00:00,3436.36011,3441.6001,3433.30005,3440.67993
2025-06-16 01:15:00,3440.66992,3443.12988,3434.53003,3436.15991
2025-06-16 01:30:00,3436.1499,3439.30005,3435.59009,3438.84009
2025-06-16 01:45:00,3438.82007,3442.33008,3438.42993,3441.53003
2025-06-16 02:00:00,3441.53003,3446.43994,3440.62012,3444.17993
2025-06-16 02:15:00,3444.15991,3446.31006,3442.5,3442.58008
2025-06-16 02:30:00,3442.59009,3443.94995,3440.32007,3443.63989
2025-06-16 02:45:00,3443.63989,3443.87012,3437.98999,3438.48999
2025-06-16 03:00:00,3438.46997,3439.73999,3435.66992,3437.69995
2025-06-16 03:15:00,3437.68994,3437.77002,3434.25,3437.19995
2025-06-16 03:30:00,3437.18994,3437.18994,3432.26001,3432.63989
2025-06-16 03:45:00,3432.55005,3433.15991,3429.37988,3431.56006
2025-06-16 04:00:00,3431.58008,3433.3999,3429.06006,3429.65991
2025-06-16 04:15:00,3429.68994,3431.93994,3429.36011,3430.37988
2025-06-16 04:30:00,3430.3501,3432.11011,3429.63989,3430.1001
2025-06-16 04:45:00,3430.1001,3430.1001,3426.96997,3427.62012
2025-06-16 05:00:00,3427.62012,3429.77002,3422.1001,3427.30005
2025-06-16 05:15:00,3427.30005,3428.27002,3424.42993,3427.71997
2025-06-16 05:30:00,3427.73999,3430.48999,3418.0,3420.81006
2025-06-16 05:45:00,3420.80005,3424.92993,3420.13989,3421.69995
2025-06-16 06:00:00,3421.68994,3421.68994,3415.8501,3419.03003
2025-06-16 06:15:00,3419.02002,3420.56006,3413.13989,3416.11011
2025-06-16 06:30:00,3416.11011,3420.06006,3413.09009,3419.41992
2025-06-16 06:45:00,3419.40991,3419.62012,3414.76001,3418.42993
2025-06-16 07:00:00,3418.23999,3419.88989,3409.58008,3411.1499
2025-06-16 07:15:00,3411.20996,3415.87988,3410.56006,3413.61011
2025-06-16 07:30:00,3413.61011,3416.3999,3412.77002,3414.13989
2025-06-16 07:45:00,3414.13989,3415.22998,3411.07007,3412.67993
2025-06-16 08:00:00,3412.67993,3415.26001,3409.92993,3414.84009
2025-06-16 08:15:00,3414.8501,3418.42993,3413.23999,3414.05005
2025-06-16 08:30:00,3414.05005,3418.54004,3412.51001,3416.84009
2025-06-16 08:45:00,3416.82007,3417.94995,3413.28003,3413.96997
2025-06-16 09:00:00,3414.03003,3418.87012,3413.07007,3416.88989
2025-06-16 09:15:00,3416.87988,3419.59009,3415.19995,3418.86011
2025-06-16 09:30:00,3418.84009,3419.38989,3415.37012,3416.15991
2025-06-16 09:45:00,3416.15991,3416.5,3412.01001,3412.12012
2025-06-16 10:00:00,3412.12012,3415.87012,3411.93994,3414.1499
2025-06-16 10:15:00,3414.13989,3414.42993,3410.82007,3414.3501
2025-06-16 10:30:00,3414.34009,3419.62988,3413.77002,3419.38989
2025-06-16 10:45:00,3419.38989,3421.36011,3417.30005,3421.19995
2025-06-16 11:00:00,3421.21997,3422.18994,3418.26001,3419.84009
2025-06-16 11:15:00,3419.84009,3422.71997,3419.1499,3420.04004
2025-06-16 11:30:00,3420.06006,3420.06006,3415.17993,3415.5
2025-06-16 11:45:00,3415.47998,3415.87988,3410.88989,3415.07007
2025-06-16 12:00:00,3415.08008,3417.86011,3413.07007,3416.82007
2025-06-16 12:15:00,3416.86011,3417.69995,3412.68994,3414.92993
