date,open,high,low,close
2025-06-02 00:00:00,3311.77002,3314.81006,3310.62012,3313.16992
2025-06-02 00:15:00,3313.15991,3314.98999,3311.45996,3313.01001
2025-06-02 00:30:00,3313.03003,3313.63989,3303.38989,3307.52002
2025-06-02 00:45:00,3307.51001,3311.6499,3307.22998,3311.42993
2025-06-02 01:00:00,3311.43994,3313.8501,3310.73999,3312.32007
2025-06-02 01:15:00,3312.31006,3313.46997,3308.21997,3309.36011
2025-06-02 01:30:00,3309.37988,3310.87988,3303.97998,3306.53003
2025-06-02 01:45:00,3306.52002,3307.23999,3301.56006,3303.6499
2025-06-02 02:00:00,3303.63989,3308.93994,3303.3999,3308.48999
2025-06-02 02:15:00,3308.48999,3311.61011,3306.44995,3306.94995
2025-06-02 02:30:00,3306.94995,3309.76001,3306.83008,3307.23999
2025-06-02 02:45:00,3307.25,3308.73999,3305.22998,3307.40991
2025-06-02 03:00:00,3307.41992,3307.79004,3304.61011,3305.40991
2025-06-02 03:15:00,3305.40991,3308.46997,3305.12012,3305.66992
2025-06-02 03:30:00,3305.65991,3305.93994,3303.48999,3305.53003
2025-06-02 03:45:00,3305.54004,3308.96997,3305.17993,3308.71997
2025-06-02 04:00:00,3308.83008,3312.42993,3308.81006,3311.62988
2025-06-02 04:15:00,3311.63989,3313.93994,3311.36011,3313.75
2025-06-02 04:30:00,3313.71997,3315.82007,3312.96997,3314.82007
2025-06-02 04:45:00,3314.80005,3318.32007,3313.77002,3313.90991
2025-06-02 05:00:00,3313.8999,3319.76001,3313.88989,3318.78003
2025-06-02 05:15:00,3318.81006,3319.90991,3316.59009,3318.40991
2025-06-02 05:30:00,3318.31006,3323.32007,3316.76001,3322.55005
2025-06-02 05:45:00,3322.71997,3325.78003,3322.57007,3323.82007
2025-06-02 06:00:00,3323.83008,3329.37988,3323.83008,3328.07007
2025-06-02 06:15:00,3328.08008,3338.03003,3327.87012,3337.61011
2025-06-02 06:30:00,3337.61011,3345.11011,3335.98999,3345.11011
2025-06-02 06:45:00,3345.03003,3345.40991,3340.07007,3344.51001
2025-06-02 07:00:00,3344.52002,3352.71997,3343.18994,3351.3999
2025-06-02 07:15:00,3351.38989,3358.92993,3351.32007,3353.57007
2025-06-02 07:30:00,3353.52002,3359.05005,3353.5,3354.56006
2025-06-02 07:45:00,3354.57007,3356.88989,3350.98999,3352.68994
2025-06-02 08:00:00,3352.63989,3356.3999,3350.79004,3353.68994
2025-06-02 08:15:00,3353.66992,3355.11011,3350.62012,3353.11011
2025-06-02 08:30:00,3353.11011,3354.59009,3350.1001,3353.78003
2025-06-02 08:45:00,3353.77002,3355.63989,3352.18994,3352.18994
2025-06-02 09:00:00,3352.17993,3352.52002,3347.32007,3348.59009
2025-06-02 09:15:00,3348.58008,3351.13989,3346.42993,3347.13989
2025-06-02 09:30:00,3347.13989,3347.71997,3344.62012,3346.72998
2025-06-02 09:45:00,3346.76001,3348.61011,3346.12012,3348.40991
2025-06-02 10:00:00,3348.38989,3349.48999,3345.61011,3346.5
2025-06-02 10:15:00,3346.52002,3350.82007,3346.52002,3349.40991
2025-06-02 10:30:00,3349.42993,3350.62988,3345.13989,3345.32007
2025-06-02 10:45:00,3345.31006,3351.41992,3344.78003,3348.70996
2025-06-02 11:00:00,3348.71997,3350.06006,3346.13989,3349.36011
2025-06-02 11:15:00,3349.37012,3354.03003,3349.09009,3353.38989
2025-06-02 11:30:00,3353.38989,3360.1001,3353.38989,3356.78003
2025-06-02 11:45:00,3356.78003,3358.48999,3353.21997,3356.3999
2025-06-02 12:00:00,3356.37988,3360.11011,3354.12012,3357.90991
2025-06-02 12:15:00,3357.8999,3363.43994,3357.18994,3360.92993
2025-06-02 12:30:00,3360.94995,3363.68994,3360.41992,3361.84009
2025-06-02 12:45:00,3361.82007,3362.15991,3354.76001,3355.53003
2025-06-02 13:00:00,3355.53003,3357.71997,3352.94995,3356.54004
2025-06-02 13:15:00,3356.52002,3357.71997,3352.19995,3355.75
2025-06-02 13:30:00,3355.78003,3366.8999,3350.6001,3366.72998
2025-06-02 13:45:00,3366.81006,3376.28003,3365.08008,3371.02002
2025-06-02 14:00:00,3371.57007,3376.40991,3367.80005,3374.56006
2025-06-02 14:15:00,3374.54004,3378.11011,3372.13989,3373.19995
2025-06-02 14:30:00,3373.23999,3378.02002,3372.19995,3378.02002
2025-06-02 14:45:00,3378.03003,3378.87012,3375.46997,3376.15991
2025-06-02 15:00:00,3376.09009,3378.87012,3373.59009,3374.78003
2025-06-02 15:15:00,3374.78003,3378.40991,3369.93994,3373.37988
2025-06-02 15:30:00,3373.42993,3375.07007,3371.11011,3374.78003
2025-06-02 15:45:00,3374.79004,3376.01001,3372.48999,3374.42993
2025-06-02 16:00:00,3374.3999,3379.27002,3371.11011,3372.70996
2025-06-02 16:15:00,3372.62988,3373.56006,3370.40991,3373.11011
2025-06-02 16:30:00,3373.1001,3375.12012,3369.95996,3370.56006
2025-06-02 16:45:00,3370.59009,3372.88989,3369.36011,3371.80005
2025-06-02 17:00:00,3371.76001,3375.71997,3371.6001,3375.01001
2025-06-02 17:15:00,3375.0,3375.45996,3371.38989,3372.3501
2025-06-02 17:30:00,3372.36011,3375.15991,3372.27002,3374.86011
2025-06-02 17:45:00,3374.86011,3376.05005,3373.28003,3374.40991
2025-06-02 18:00:00,3374.45996,3374.48999,3371.37988,3373.55005
2025-06-02 18:15:00,3373.59009,3373.59009,3370.88989,3372.15991
2025-06-02 18:30:00,3372.17993,3377.82007,3371.55005,3377.38989
2025-06-02 18:45:00,3377.38989,3380.13989,3377.05005,3379.32007
2025-06-02 19:00:00,3379.32007,3380.43994,3377.94995,3379.71997
2025-06-02 19:15:00,3379.69995,3380.30005,3378.94995,3379.1001
2025-06-02 19:30:00,3379.08008,3380.91992,3378.59009,3380.61011
2025-06-02 19:45:00,3380.61011,3382.48999,3380.17993,3381.67993
2025-06-02 20:00:00,3381.66992,3382.0,3378.53003,3380.36011
2025-06-02 20:15:00,3380.3501,3381.93994,3379.87988,3380.12012
2025-06-02 20:30:00,3380.08008,3381.1499,3379.06006,3380.86011
2025-06-02 20:45:00,3380.86011,3382.98999,3380.42993,3381.59009
2025-06-02 21:00:00,3381.37012,3381.37012,3378.97998,3379.0
2025-06-02 21:15:00,3378.97998,3380.09009,3378.97998,3378.98999
2025-06-02 21:30:00,3379.0,3381.70996,3378.97998,3380.1001
2025-06-02 21:45:00,3380.11011,3381.84009,3379.21997,3380.90991
2025-06-02 22:00:00,3380.92993,3386.66992,3380.92993,3386.3999
2025-06-02 22:15:00,3386.38989,3391.56006,3385.48999,3389.98999
2025-06-02 22:30:00,3389.97998,3391.04004,3388.3999,3389.25
2025-06-02 22:45:00,3389.22998,3390.09009,3389.03003,3390.06006
2025-06-02 23:00:00,3390.12012,3390.66992,3388.21997,3388.91992
2025-06-02 23:15:00,3388.92993,3392.23999,3385.1499,3385.63989
2025-06-02 23:30:00,3385.81006,3388.28003,3383.27002,3386.71997
2025-06-02 23:45:00,3386.77002,3387.51001,3384.84009,3386.88989
2025-06-03 00:00:00,3387.42993,3387.42993,3380.48999,3382.06006
2025-06-03 00:15:00,3382.06006,3382.16992,3375.86011,3379.87012
2025-06-03 00:30:00,3379.86011,3381.62012,3373.92993,3377.1499
2025-06-03 00:45:00,3377.15991,3379.01001,3375.27002,3375.88989
2025-06-03 01:00:00,3375.88989,3376.04004,3367.67993,3367.80005
2025-06-03 01:15:00,3367.72998,3368.8999,3363.37988,3368.66992
2025-06-03 01:30:00,3368.67993,3373.71997,3366.28003,3373.19995
2025-06-03 01:45:00,3372.92993,3375.66992,3370.40991,3372.77002
2025-06-03 02:00:00,3372.76001,3375.46997,3371.79004,3374.58008
2025-06-03 02:15:00,3374.59009,3378.06006,3371.76001,3372.54004
2025-06-03 02:30:00,3372.68994,3372.79004,3364.5,3367.83008
2025-06-03 02:45:00,3367.81006,3375.40991,3367.22998,3368.8999
2025-06-03 03:00:00,3368.84009,3369.67993,3364.48999,3368.72998
2025-06-03 03:15:00,3368.71997,3369.11011,3365.05005,3365.12012
2025-06-03 03:30:00,3365.12012,3367.3501,3359.87988,3361.3501
2025-06-03 03:45:00,3361.3501,3363.42993,3360.73999,3361.23999
2025-06-03 04:00:00,3361.28003,3365.12012,3361.28003,3363.42993
2025-06-03 04:15:00,3363.43994,3365.31006,3361.17993,3362.92993
2025-06-03 04:30:00,3362.92993,3363.1001,3359.30005,3362.58008
2025-06-03 04:45:00,3362.58008,3363.76001,3361.27002,3362.80005
2025-06-03 05:00:00,3362.78003,3363.5,3361.03003,3362.3501
2025-06-03 05:15:00,3362.33008,3364.28003,3359.01001,3359.12012
2025-06-03 05:30:00,3359.13989,3362.17993,3356.36011,3360.81006
2025-06-03 05:45:00,3360.81006,3367.82007,3360.1499,3365.09009
2025-06-03 06:00:00,3364.95996,3367.3999,3359.27002,3362.05005
2025-06-03 06:15:00,3362.03003,3366.18994,3361.73999,3364.27002
2025-06-03 06:30:00,3364.27002,3364.91992,3352.1499,3355.63989
2025-06-03 06:45:00,3355.62988,3359.73999,3351.33008,3358.98999
2025-06-03 07:00:00,3359.01001,3361.36011,3352.67993,3354.73999
2025-06-03 07:15:00,3354.70996,3360.30005,3353.55005,3357.19995
2025-06-03 07:30:00,3357.19995,3358.90991,3354.21997,3358.87988
2025-06-03 07:45:00,3358.88989,3359.71997,3357.80005,3359.67993
2025-06-03 08:00:00,3359.68994,3364.95996,3359.68994,3363.67993
2025-06-03 08:15:00,3363.67993,3364.58008,3361.80005,3361.81006
2025-06-03 08:30:00,3361.92993,3364.32007,3360.5,3360.5
2025-06-03 08:45:00,3360.5,3362.71997,3359.97998,3361.23999
2025-06-03 09:00:00,3361.26001,3362.73999,3358.45996,3359.38989
2025-06-03 09:15:00,3359.3999,3360.92993,3357.80005,3359.13989
2025-06-03 09:30:00,3359.12988,3360.72998,3355.1001,3360.12988
2025-06-03 09:45:00,3360.11011,3360.65991,3355.71997,3356.88989
2025-06-03 10:00:00,3356.88989,3358.33008,3355.40991,3357.54004
2025-06-03 10:15:00,3357.53003,3358.17993,3355.15991,3357.97998
2025-06-03 10:30:00,3357.97998,3358.73999,3357.07007,3357.5
2025-06-03 10:45:00,3357.48999,3357.53003,3355.01001,3355.55005
2025-06-03 11:00:00,3355.56006,3357.38989,3353.54004,3357.23999
2025-06-03 11:15:00,3357.22998,3358.68994,3356.1001,3357.02002
2025-06-03 11:30:00,3357.03003,3359.80005,3356.59009,3358.1001
2025-06-03 11:45:00,3358.03003,3360.57007,3357.78003,3359.40991
2025-06-03 12:00:00,3359.41992,3360.01001,3350.12012,3353.36011
2025-06-03 12:15:00,3353.44995,3355.68994,3349.09009,3354.80005
2025-06-03 12:30:00,3354.78003,3363.12988,3353.11011,3361.53003
2025-06-03 12:45:00,3361.52002,3363.09009,3357.72998,3359.45996
2025-06-03 13:00:00,3359.42993,3363.17993,3357.17993,3360.04004
2025-06-03 13:15:00,3360.07007,3362.12012,3358.11011,3359.53003
2025-06-03 13:30:00,3359.6001,3359.6001,3349.20996,3352.09009
2025-06-03 13:45:00,3352.09009,3352.1001,3341.1001,3345.72998
2025-06-03 14:00:00,3345.80005,3345.81006,3333.31006,3339.22998
2025-06-03 14:15:00,3339.18994,3346.72998,3337.12012,3346.48999
2025-06-03 14:30:00,3346.47998,3350.22998,3345.27002,3349.87988
2025-06-03 14:45:00,3349.87012,3349.8999,3345.11011,3346.58008
2025-06-03 15:00:00,3346.56006,3349.29004,3344.11011,3349.29004
2025-06-03 15:15:00,3349.26001,3350.43994,3346.34009,3349.82007
2025-06-03 15:30:00,3349.82007,3351.59009,3348.3501,3350.48999
2025-06-03 15:45:00,3350.46997,3351.09009,3346.88989,3350.38989
2025-06-03 16:00:00,3350.37988,3353.62988,3348.34009,3350.68994
2025-06-03 16:15:00,3350.67993,3350.68994,3348.3999,3349.32007
2025-06-03 16:30:00,3349.27002,3349.40991,3346.36011,3347.31006
2025-06-03 16:45:00,3347.32007,3348.51001,3344.72998,3348.51001
2025-06-03 17:00:00,3348.5,3351.62988,3347.3999,3351.03003
2025-06-03 17:15:00,3351.01001,3353.68994,3350.1001,3353.6001
2025-06-03 17:30:00,3353.54004,3354.6499,3352.67993,3353.42993
2025-06-03 17:45:00,3353.46997,3353.63989,3352.30005,3353.27002
2025-06-03 18:00:00,3353.28003,3353.84009,3350.82007,3350.95996
2025-06-03 18:15:00,3350.95996,3352.98999,3350.48999,3352.48999
2025-06-03 18:30:00,3352.52002,3352.63989,3351.28003,3351.88989
2025-06-03 18:45:00,3351.88989,3353.75,3351.5,3353.71997
2025-06-03 19:00:00,3353.72998,3355.59009,3353.72998,3354.57007
2025-06-03 19:15:00,3354.55005,3354.69995,3353.15991,3353.18994
2025-06-03 19:30:00,3353.21997,3355.54004,3352.73999,3355.07007
2025-06-03 19:45:00,3355.07007,3355.19995,3351.28003,3352.62988
2025-06-03 20:00:00,3352.63989,3353.86011,3352.61011,3353.31006
2025-06-03 20:15:00,3353.30005,3354.40991,3352.80005,3353.96997
2025-06-03 20:30:00,3353.97998,3355.42993,3353.38989,3353.62988
2025-06-03 20:45:00,3353.65991,3354.46997,3353.23999,3353.47998
2025-06-03 21:00:00,3353.07007,3370.20996,3351.93994,3351.95996
2025-06-03 21:15:00,3351.94995,3353.12988,3351.93994,3351.95996
2025-06-03 21:30:00,3351.94995,3353.51001,3351.5,3351.51001
2025-06-03 21:45:00,3351.5,3353.83008,3351.48999,3353.52002
2025-06-03 22:00:00,3353.5,3357.23999,3353.5,3356.53003
2025-06-03 22:15:00,3356.5,3358.16992,3356.34009,3357.72998
2025-06-03 22:30:00,3357.73999,3358.59009,3357.32007,3358.27002
2025-06-03 22:45:00,3358.26001,3358.51001,3357.19995,3357.21997
2025-06-03 23:00:00,3357.22998,3360.58008,3357.11011,3360.3999
2025-06-03 23:15:00,3360.40991,3361.69995,3357.62988,3358.72998
2025-06-03 23:30:00,3358.72998,3359.5,3355.38989,3359.42993
2025-06-03 23:45:00,3359.41992,3360.40991,3358.48999,3359.44995
2025-06-04 00:00:00,3358.6001,3359.28003,3351.8999,3354.03003
2025-06-04 00:15:00,3354.02002,3359.17993,3353.92993,3357.44995
2025-06-04 00:30:00,3357.54004,3357.8999,3351.21997,3353.5
2025-06-04 00:45:00,3353.47998,3355.28003,3349.96997,3350.36011
2025-06-04 01:00:00,3350.37988,3358.32007,3346.61011,3358.23999
2025-06-04 01:15:00,3358.26001,3364.07007,3357.11011,3363.82007
2025-06-04 01:30:00,3363.83008,3369.71997,3362.78003,3367.12988
2025-06-04 01:45:00,3367.12012,3372.34009,3366.55005,3370.77002
2025-06-04 02:00:00,3370.79004,3372.69995,3369.72998,3372.3999
2025-06-04 02:15:00,3372.37012,3372.46997,3368.43994,3368.96997
2025-06-04 02:30:00,3368.97998,3369.05005,3362.97998,3366.36011
2025-06-04 02:45:00,3366.37988,3368.15991,3364.55005,3365.59009
2025-06-04 03:00:00,3365.61011,3366.88989,3364.13989,3364.37988
2025-06-04 03:15:00,3364.37988,3367.51001,3363.3999,3365.80005
2025-06-04 03:30:00,3365.81006,3365.97998,3360.36011,3360.42993
2025-06-04 03:45:00,3360.43994,3361.65991,3358.40991,3359.17993
2025-06-04 04:00:00,3359.20996,3361.07007,3357.01001,3358.93994
2025-06-04 04:15:00,3358.94995,3361.51001,3357.41992,3360.11011
2025-06-04 04:30:00,3360.12012,3360.67993,3354.62012,3355.18994
2025-06-04 04:45:00,3355.18994,3355.87012,3352.5,3354.87988
