date,open,high,low,close
2025-06-23 00:00:00,3372.23999,3373.65991,3366.98999,3368.34009
2025-06-23 00:15:00,3368.33008,3369.25,3362.51001,3362.8501
2025-06-23 00:30:00,3362.86011,3366.20996,3358.40991,3365.07007
2025-06-23 00:45:00,3364.96997,3366.92993,3363.20996,3365.76001
2025-06-23 01:00:00,3365.84009,3368.15991,3362.0,3365.71997
2025-06-23 01:15:00,3365.80005,3366.11011,3352.08008,3353.53003
2025-06-23 01:30:00,3353.54004,3359.17993,3352.95996,3358.19995
2025-06-23 01:45:00,3358.19995,3358.19995,3354.3999,3355.34009
2025-06-23 02:00:00,3355.37988,3363.78003,3355.0,3363.09009
2025-06-23 02:15:00,3363.09009,3364.94995,3362.3999,3363.36011
2025-06-23 02:30:00,3363.36011,3364.42993,3361.31006,3362.86011
2025-06-23 02:45:00,3362.86011,3363.06006,3360.73999,3361.47998
2025-06-23 03:00:00,3361.48999,3366.42993,3360.51001,3363.67993
2025-06-23 03:15:00,3363.53003,3366.13989,3361.55005,3361.94995
2025-06-23 03:30:00,3361.94995,3364.8501,3361.32007,3362.48999
2025-06-23 03:45:00,3362.47998,3364.46997,3362.3501,3363.40991
2025-06-23 04:00:00,3363.42993,3365.12012,3361.46997,3361.87988
2025-06-23 04:15:00,3361.87988,3362.37012,3358.52002,3359.94995
2025-06-23 04:30:00,3359.94995,3361.1499,3356.86011,3357.84009
2025-06-23 04:45:00,3357.8501,3359.18994,3357.42993,3358.6001
2025-06-23 05:00:00,3359.05005,3360.67993,3357.93994,3358.83008
2025-06-23 05:15:00,3358.75,3359.54004,3354.52002,3355.08008
2025-06-23 05:30:00,3354.98999,3355.98999,3347.11011,3353.28003
2025-06-23 05:45:00,3353.40991,3357.55005,3353.3999,3356.91992
2025-06-23 06:00:00,3356.90991,3359.93994,3354.88989,3356.53003
2025-06-23 06:15:00,3356.57007,3358.09009,3354.05005,3355.11011
2025-06-23 06:30:00,3355.03003,3357.1001,3352.76001,3353.46997
2025-06-23 06:45:00,3353.46997,3358.75,3353.27002,3357.67993
2025-06-23 07:00:00,3357.68994,3357.96997,3351.72998,3352.6001
2025-06-23 07:15:00,3352.65991,3356.67993,3352.44995,3356.53003
2025-06-23 07:30:00,3356.73999,3358.79004,3354.28003,3356.05005
2025-06-23 07:45:00,3356.05005,3358.88989,3355.1499,3357.69995
2025-06-23 08:00:00,3357.81006,3362.40991,3357.81006,3359.78003
2025-06-23 08:15:00,3359.78003,3362.12988,3359.5,3361.40991
2025-06-23 08:30:00,3361.3501,3362.34009,3359.3999,3360.42993
2025-06-23 08:45:00,3360.42993,3362.13989,3359.1001,3361.92993
2025-06-23 09:00:00,3361.92993,3368.19995,3361.73999,3368.19995
2025-06-23 09:15:00,3368.19995,3369.09009,3364.92993,3365.09009
2025-06-23 09:30:00,3365.07007,3365.73999,3361.90991,3364.57007
2025-06-23 09:45:00,3364.56006,3367.63989,3364.53003,3366.65991
2025-06-23 10:00:00,3366.6499,3368.27002,3363.98999,3365.52002
2025-06-23 10:15:00,3365.55005,3367.69995,3365.42993,3367.08008
2025-06-23 10:30:00,3367.1001,3368.17993,3366.11011,3366.22998
2025-06-23 10:45:00,3366.15991,3367.95996,3364.84009,3367.82007
2025-06-23 11:00:00,3367.92993,3374.86011,3367.92993,3374.62012
2025-06-23 11:15:00,3374.65991,3382.11011,3374.63989,3378.12012
2025-06-23 11:30:00,3378.12988,3380.06006,3375.96997,3379.13989
2025-06-23 11:45:00,3379.07007,3381.34009,3376.71997,3380.75
2025-06-23 12:00:00,3380.76001,3381.06006,3368.78003,3369.17993
2025-06-23 12:15:00,3369.13989,3369.25,3360.05005,3362.51001
2025-06-23 12:30:00,3362.62012,3363.26001,3355.98999,3360.09009
2025-06-23 12:45:00,3360.09009,3363.92993,3359.32007,3360.53003
2025-06-23 13:00:00,3360.53003,3368.32007,3359.95996,3367.44995
2025-06-23 13:15:00,3367.45996,3369.26001,3366.40991,3368.66992
2025-06-23 13:30:00,3368.65991,3384.69995,3368.46997,3381.94995
2025-06-23 13:45:00,3382.01001,3387.84009,3379.01001,3380.87988
2025-06-23 14:00:00,3380.68994,3384.69995,3370.05005,3375.0
2025-06-23 14:15:00,3375.05005,3382.58008,3375.05005,3379.02002
2025-06-23 14:30:00,3379.02002,3384.03003,3377.75,3383.86011
2025-06-23 14:45:00,3383.8999,3386.76001,3383.21997,3386.48999
2025-06-23 15:00:00,3386.51001,3388.53003,3384.63989,3387.53003
