date,open,high,low,close
2025-06-16 00:01:00,3440.55005,3441.11011,3440.17993,3441.09009
2025-06-16 00:02:00,3441.09009,3441.77002,3440.40991,3441.17993
2025-06-16 00:03:00,3441.16992,3441.17993,3437.73999,3437.92993
2025-06-16 00:04:00,3437.93994,3440.77002,3437.18994,3439.86011
2025-06-16 00:05:00,3439.87988,3442.01001,3439.3999,3441.46997
2025-06-16 00:06:00,3441.48999,3443.43994,3441.46997,3443.29004
2025-06-16 00:07:00,3443.31006,3443.6001,3441.59009,3442.38989
2025-06-16 00:08:00,3442.37988,3443.56006,3441.78003,3443.38989
2025-06-16 00:09:00,3443.3999,3445.53003,3443.28003,3444.34009
2025-06-16 00:10:00,3444.32007,3445.70996,3444.32007,3444.51001
2025-06-16 00:11:00,3444.51001,3445.68994,3444.51001,3445.3501
2025-06-16 00:12:00,3445.34009,3445.34009,3444.1499,3444.87988
2025-06-16 00:13:00,3444.87988,3445.76001,3444.08008,3445.1499
2025-06-16 00:14:00,3445.16992,3445.94995,3445.16992,3445.48999
2025-06-16 00:15:00,3445.47998,3446.03003,3445.20996,3445.30005
2025-06-16 00:16:00,3445.32007,3446.87988,3445.26001,3445.8501
2025-06-16 00:17:00,3445.87988,3447.19995,3445.87988,3446.68994
2025-06-16 00:18:00,3446.68994,3446.97998,3445.79004,3445.96997
2025-06-16 00:19:00,3445.96997,3446.56006,3445.56006,3446.32007
2025-06-16 00:20:00,3446.30005,3447.57007,3446.19995,3447.44995
2025-06-16 00:21:00,3447.43994,3448.6499,3447.08008,3448.6499
2025-06-16 00:22:00,3448.65991,3449.92993,3448.59009,3449.61011
2025-06-16 00:23:00,3449.62012,3450.30005,3448.88989,3450.04004
2025-06-16 00:24:00,3450.06006,3450.6499,3448.27002,3449.76001
2025-06-16 00:25:00,3449.72998,3450.05005,3448.8999,3449.41992
2025-06-16 00:26:00,3449.40991,3450.40991,3449.26001,3450.1001
2025-06-16 00:27:00,3450.09009,3451.30005,3449.97998,3451.17993
2025-06-16 00:28:00,3451.15991,3451.15991,3449.34009,3450.43994
2025-06-16 00:29:00,3450.43994,3450.43994,3448.57007,3448.91992
2025-06-16 00:30:00,3448.8999,3450.03003,3448.59009,3449.05005
2025-06-16 00:31:00,3449.05005,3449.13989,3447.68994,3447.82007
2025-06-16 00:32:00,3447.80005,3448.1001,3446.61011,3446.63989
2025-06-16 00:33:00,3446.62988,3446.98999,3445.63989,3445.63989
2025-06-16 00:34:00,3445.6499,3446.28003,3445.32007,3445.8999
2025-06-16 00:35:00,3445.90991,3446.98999,3445.83008,3446.59009
2025-06-16 00:36:00,3446.6001,3447.44995,3446.19995,3446.78003
2025-06-16 00:37:00,3446.78003,3446.78003,3445.3501,3445.3501
2025-06-16 00:38:00,3445.29004,3445.29004,3442.42993,3443.57007
2025-06-16 00:39:00,3443.55005,3445.62012,3443.38989,3444.98999
2025-06-16 00:40:00,3444.96997,3445.12012,3443.77002,3443.77002
2025-06-16 00:41:00,3443.73999,3444.3501,3443.38989,3443.6001
2025-06-16 00:42:00,3443.59009,3444.65991,3443.58008,3444.22998
2025-06-16 00:43:00,3444.25,3444.52002,3442.61011,3443.06006
2025-06-16 00:44:00,3443.07007,3443.07007,3440.82007,3441.0
2025-06-16 00:45:00,3441.05005,3441.79004,3440.1499,3441.78003
2025-06-16 00:46:00,3441.80005,3441.93994,3439.96997,3440.16992
2025-06-16 00:47:00,3440.17993,3440.59009,3439.32007,3439.77002
2025-06-16 00:48:00,3439.78003,3440.0,3438.21997,3438.44995
2025-06-16 00:49:00,3438.42993,3439.12012,3436.46997,3436.96997
2025-06-16 00:50:00,3437.15991,3437.95996,3436.93994,3437.36011
2025-06-16 00:51:00,3437.3501,3437.78003,3436.46997,3436.68994
2025-06-16 00:52:00,3436.68994,3436.94995,3434.59009,3435.86011
2025-06-16 00:53:00,3435.86011,3436.31006,3434.93994,3435.47998
2025-06-16 00:54:00,3435.52002,3435.68994,3434.40991,3435.68994
2025-06-16 00:55:00,3435.68994,3436.05005,3434.53003,3435.68994
2025-06-16 00:56:00,3435.6499,3437.61011,3435.42993,3437.47998
2025-06-16 00:57:00,3437.47998,3438.27002,3436.72998,3437.09009
2025-06-16 00:58:00,3437.05005,3437.65991,3436.62012,3437.06006
2025-06-16 00:59:00,3437.07007,3437.6001,3436.57007,3436.61011
2025-06-16 01:00:00,3436.36011,3436.78003,3433.30005,3435.08008
2025-06-16 01:01:00,3435.04004,3435.82007,3433.59009,3435.03003
2025-06-16 01:02:00,3435.02002,3437.09009,3434.86011,3437.09009
2025-06-16 01:03:00,3437.1001,3439.06006,3436.93994,3438.61011
2025-06-16 01:04:00,3438.6001,3439.47998,3438.3999,3438.62012
2025-06-16 01:05:00,3438.59009,3438.65991,3435.76001,3436.32007
2025-06-16 01:06:00,3436.30005,3437.38989,3434.78003,3437.38989
2025-06-16 01:07:00,3437.38989,3437.55005,3436.28003,3436.80005
2025-06-16 01:08:00,3436.81006,3439.02002,3436.32007,3438.6001
2025-06-16 01:09:00,3438.6001,3439.8501,3438.43994,3439.30005
2025-06-16 01:10:00,3439.28003,3439.88989,3438.33008,3439.22998
2025-06-16 01:11:00,3439.22998,3439.82007,3438.17993,3439.27002
2025-06-16 01:12:00,3439.27002,3439.6001,3437.8999,3439.13989
2025-06-16 01:13:00,3439.1499,3440.3999,3439.11011,3439.96997
2025-06-16 01:14:00,3439.96997,3441.6001,3439.96997,3440.67993
2025-06-16 01:15:00,3440.66992,3440.70996,3439.3999,3439.87012
2025-06-16 01:16:00,3439.87988,3441.84009,3439.73999,3441.3501
2025-06-16 01:17:00,3441.3501,3443.12988,3440.21997,3440.63989
2025-06-16 01:18:00,3440.63989,3441.05005,3439.3999,3440.73999
2025-06-16 01:19:00,3440.77002,3440.80005,3439.26001,3440.52002
2025-06-16 01:20:00,3440.52002,3441.3501,3439.13989,3439.13989
2025-06-16 01:21:00,3438.94995,3438.94995,3437.17993,3437.17993
2025-06-16 01:22:00,3437.19995,3439.45996,3436.17993,3437.12988
2025-06-16 01:23:00,3437.13989,3438.80005,3437.01001,3437.53003
2025-06-16 01:24:00,3437.53003,3438.26001,3437.34009,3438.1001
2025-06-16 01:25:00,3438.11011,3438.27002,3437.53003,3438.1001
2025-06-16 01:26:00,3438.11011,3438.17993,3436.8999,3437.62988
2025-06-16 01:27:00,3437.62012,3437.84009,3434.53003,3435.38989
2025-06-16 01:28:00,3435.37988,3436.44995,3435.12988,3435.8999
2025-06-16 01:29:00,3435.92993,3436.42993,3435.27002,3436.15991
2025-06-16 01:30:00,3436.1499,3438.57007,3435.80005,3438.32007
2025-06-16 01:31:00,3438.31006,3438.8501,3437.13989,3437.68994
2025-06-16 01:32:00,3437.73999,3437.80005,3436.77002,3436.77002
2025-06-16 01:33:00,3436.76001,3437.43994,3435.59009,3437.26001
2025-06-16 01:34:00,3437.27002,3438.37988,3436.87012,3437.1001
2025-06-16 01:35:00,3437.09009,3437.34009,3435.81006,3437.01001
2025-06-16 01:36:00,3437.06006,3438.21997,3436.80005,3438.21997
2025-06-16 01:37:00,3438.21997,3438.66992,3437.46997,3437.92993
2025-06-16 01:38:00,3437.93994,3438.32007,3436.40991,3436.68994
2025-06-16 01:39:00,3436.70996,3438.63989,3436.70996,3438.37988
2025-06-16 01:40:00,3438.36011,3439.30005,3437.28003,3437.46997
2025-06-16 01:41:00,3437.46997,3437.92993,3435.94995,3436.13989
2025-06-16 01:42:00,3436.15991,3437.95996,3435.77002,3437.93994
2025-06-16 01:43:00,3437.95996,3438.44995,3437.79004,3438.3501
2025-06-16 01:44:00,3438.34009,3438.94995,3438.19995,3438.84009
2025-06-16 01:45:00,3438.82007,3440.63989,3438.82007,3440.42993
2025-06-16 01:46:00,3440.42993,3440.71997,3439.59009,3440.30005
2025-06-16 01:47:00,3440.30005,3440.54004,3438.44995,3438.83008
2025-06-16 01:48:00,3438.8501,3439.80005,3438.42993,3439.62988
2025-06-16 01:49:00,3439.62988,3440.77002,3439.30005,3440.75
2025-06-16 01:50:00,3440.73999,3441.98999,3440.67993,3441.78003
2025-06-16 01:51:00,3441.80005,3441.90991,3440.21997,3440.87988
2025-06-16 01:52:00,3440.86011,3441.15991,3439.28003,3439.28003
2025-06-16 01:53:00,3439.28003,3440.54004,3438.67993,3440.53003
2025-06-16 01:54:00,3440.52002,3441.23999,3440.47998,3440.88989
2025-06-16 01:55:00,3440.87988,3441.1001,3440.38989,3440.57007
2025-06-16 01:56:00,3440.57007,3440.62988,3439.09009,3439.63989
2025-06-16 01:57:00,3439.65991,3441.93994,3439.62012,3441.27002
2025-06-16 01:58:00,3441.25,3442.32007,3441.22998,3441.86011
2025-06-16 01:59:00,3441.86011,3442.33008,3441.25,3441.53003
2025-06-16 02:00:00,3441.53003,3441.91992,3440.62012,3441.8501
2025-06-16 02:01:00,3441.8501,3443.23999,3441.36011,3442.98999
2025-06-16 02:02:00,3442.98999,3444.40991,3442.98999,3443.69995
2025-06-16 02:03:00,3443.69995,3444.40991,3443.26001,3443.30005
2025-06-16 02:04:00,3443.31006,3444.12012,3443.18994,3443.42993
2025-06-16 02:05:00,3443.43994,3443.44995,3442.65991,3443.11011
2025-06-16 02:06:00,3443.1001,3444.1001,3442.76001,3443.3999
2025-06-16 02:07:00,3443.42993,3444.88989,3443.40991,3444.88989
2025-06-16 02:08:00,3444.8999,3446.22998,3444.8999,3446.21997
2025-06-16 02:09:00,3446.20996,3446.26001,3445.62012,3446.15991
2025-06-16 02:10:00,3446.06006,3446.09009,3445.16992,3445.87988
2025-06-16 02:11:00,3445.87012,3446.43994,3445.05005,3445.36011
2025-06-16 02:12:00,3445.3501,3445.61011,3444.47998,3445.47998
2025-06-16 02:13:00,3445.47998,3445.98999,3444.46997,3444.57007
2025-06-16 02:14:00,3444.56006,3444.91992,3444.17993,3444.17993
2025-06-16 02:15:00,3444.15991,3445.02002,3443.47998,3443.51001
2025-06-16 02:16:00,3443.47998,3444.09009,3443.0,3443.84009
2025-06-16 02:17:00,3443.86011,3444.11011,3443.09009,3444.05005
2025-06-16 02:18:00,3444.04004,3444.48999,3443.75,3444.19995
2025-06-16 02:19:00,3444.20996,3444.88989,3443.6499,3444.13989
2025-06-16 02:20:00,3444.12988,3444.19995,3443.40991,3443.72998
2025-06-16 02:21:00,3443.75,3444.43994,3443.62988,3444.43994
2025-06-16 02:22:00,3444.43994,3444.71997,3443.82007,3443.97998
2025-06-16 02:23:00,3443.98999,3446.28003,3443.62012,3445.8999
2025-06-16 02:24:00,3445.90991,3446.31006,3444.54004,3444.72998
2025-06-16 02:25:00,3444.73999,3445.55005,3443.82007,3444.28003
2025-06-16 02:26:00,3444.27002,3445.43994,3444.07007,3444.47998
2025-06-16 02:27:00,3444.53003,3444.68994,3443.57007,3443.71997
2025-06-16 02:28:00,3443.71997,3444.05005,3443.26001,3443.30005
2025-06-16 02:29:00,3443.29004,3443.42993,3442.5,3442.58008
2025-06-16 02:30:00,3442.59009,3442.96997,3441.95996,3442.1499
2025-06-16 02:31:00,3442.13989,3442.88989,3441.62012,3442.59009
2025-06-16 02:32:00,3442.56006,3442.77002,3441.92993,3441.92993
2025-06-16 02:33:00,3441.92993,3442.03003,3440.57007,3441.21997
2025-06-16 02:34:00,3441.23999,3441.57007,3440.86011,3441.26001
2025-06-16 02:35:00,3441.27002,3441.87988,3441.05005,3441.36011
2025-06-16 02:36:00,3441.3501,3441.68994,3441.1001,3441.51001
2025-06-16 02:37:00,3441.53003,3441.78003,3440.48999,3440.93994
2025-06-16 02:38:00,3441.01001,3441.16992,3440.38989,3440.69995
2025-06-16 02:39:00,3440.71997,3442.37988,3440.32007,3442.01001
2025-06-16 02:40:00,3442.02002,3443.11011,3441.95996,3442.92993
2025-06-16 02:41:00,3442.95996,3443.06006,3442.56006,3442.66992
2025-06-16 02:42:00,3442.66992,3442.71997,3441.77002,3442.17993
2025-06-16 02:43:00,3442.15991,3443.17993,3442.1001,3443.16992
2025-06-16 02:44:00,3443.17993,3443.94995,3442.97998,3443.63989
2025-06-16 02:45:00,3443.63989,3443.87012,3443.40991,3443.55005
2025-06-16 02:46:00,3443.55005,3443.55005,3442.13989,3442.51001
2025-06-16 02:47:00,3442.53003,3442.53003,3441.84009,3442.21997
2025-06-16 02:48:00,3442.21997,3442.22998,3441.27002,3441.41992
2025-06-16 02:49:00,3441.42993,3441.59009,3440.21997,3440.90991
2025-06-16 02:50:00,3440.92993,3441.43994,3440.19995,3441.17993
2025-06-16 02:51:00,3441.17993,3441.73999,3440.28003,3440.30005
2025-06-16 02:52:00,3440.28003,3440.46997,3439.17993,3439.71997
2025-06-16 02:53:00,3439.72998,3440.36011,3439.42993,3439.80005
2025-06-16 02:54:00,3439.81006,3441.16992,3439.57007,3441.15991
2025-06-16 02:55:00,3441.17993,3441.87988,3440.38989,3440.56006
2025-06-16 02:56:00,3440.56006,3440.77002,3439.94995,3440.11011
2025-06-16 02:57:00,3440.12012,3440.31006,3439.06006,3439.06006
2025-06-16 02:58:00,3439.05005,3439.25,3437.98999,3439.03003
2025-06-16 02:59:00,3439.05005,3439.46997,3438.43994,3438.48999
2025-06-16 03:00:00,3438.46997,3438.6001,3437.8501,3438.1499
2025-06-16 03:01:00,3438.15991,3438.88989,3437.22998,3437.40991
2025-06-16 03:02:00,3437.42993,3437.57007,3436.62012,3436.62012
2025-06-16 03:03:00,3436.6499,3436.6499,3435.66992,3436.27002
2025-06-16 03:04:00,3436.27002,3438.53003,3435.94995,3438.40991
