date,open,high,low,close
2025-06-09 00:01:00,3316.82007,3316.82007,3316.23999,3316.28003
2025-06-09 00:02:00,3316.29004,3316.93994,3316.28003,3316.71997
2025-06-09 00:03:00,3316.71997,3317.29004,3316.31006,3317.21997
2025-06-09 00:04:00,3317.22998,3317.29004,3316.72998,3317.20996
2025-06-09 00:05:00,3317.19995,3317.19995,3315.88989,3316.02002
2025-06-09 00:06:00,3316.04004,3316.08008,3315.1499,3315.18994
2025-06-09 00:07:00,3315.19995,3315.23999,3313.53003,3313.98999
2025-06-09 00:08:00,3313.97998,3314.31006,3313.32007,3313.81006
2025-06-09 00:09:00,3313.77002,3313.81006,3312.48999,3312.97998
2025-06-09 00:10:00,3312.92993,3312.94995,3312.42993,3312.68994
2025-06-09 00:11:00,3312.62012,3312.68994,3311.36011,3311.62012
2025-06-09 00:12:00,3311.62012,3311.8501,3311.11011,3311.38989
2025-06-09 00:13:00,3311.3999,3311.78003,3311.23999,3311.51001
2025-06-09 00:14:00,3311.51001,3312.51001,3311.48999,3311.82007
2025-06-09 00:15:00,3311.81006,3311.81006,3307.81006,3309.19995
2025-06-09 00:16:00,3309.19995,3309.46997,3308.34009,3309.30005
2025-06-09 00:17:00,3309.31006,3309.52002,3308.16992,3308.40991
2025-06-09 00:18:00,3308.40991,3308.40991,3305.71997,3306.48999
2025-06-09 00:19:00,3306.51001,3307.28003,3306.03003,3307.06006
2025-06-09 00:20:00,3307.06006,3307.06006,3304.82007,3305.44995
2025-06-09 00:21:00,3305.43994,3306.90991,3305.43994,3306.61011
2025-06-09 00:22:00,3306.58008,3307.6001,3306.26001,3307.33008
2025-06-09 00:23:00,3307.32007,3307.32007,3306.37988,3306.97998
2025-06-09 00:24:00,3307.01001,3307.79004,3306.88989,3307.71997
2025-06-09 00:25:00,3307.72998,3308.15991,3306.86011,3306.95996
2025-06-09 00:26:00,3306.96997,3307.07007,3305.32007,3305.65991
2025-06-09 00:27:00,3305.65991,3306.57007,3305.27002,3305.56006
2025-06-09 00:28:00,3305.55005,3308.26001,3305.55005,3308.23999
2025-06-09 00:29:00,3308.30005,3310.21997,3308.12988,3310.1499
2025-06-09 00:30:00,3310.23999,3310.72998,3309.21997,3310.51001
2025-06-09 00:31:00,3310.6001,3310.94995,3309.0,3309.20996
2025-06-09 00:32:00,3309.22998,3309.96997,3308.84009,3309.88989
2025-06-09 00:33:00,3309.8999,3311.63989,3309.59009,3311.45996
2025-06-09 00:34:00,3311.40991,3311.97998,3311.07007,3311.6001
2025-06-09 00:35:00,3311.61011,3311.63989,3309.17993,3309.18994
2025-06-09 00:36:00,3309.18994,3309.18994,3307.70996,3308.32007
2025-06-09 00:37:00,3308.30005,3309.71997,3308.17993,3309.28003
2025-06-09 00:38:00,3309.30005,3309.46997,3306.54004,3308.73999
2025-06-09 00:39:00,3308.84009,3308.86011,3306.68994,3308.38989
2025-06-09 00:40:00,3308.36011,3308.36011,3306.31006,3306.3999
2025-06-09 00:41:00,3306.37012,3307.80005,3305.48999,3305.72998
2025-06-09 00:42:00,3305.69995,3306.03003,3304.59009,3305.37988
2025-06-09 00:43:00,3305.37012,3305.55005,3302.33008,3302.33008
2025-06-09 00:44:00,3302.37988,3304.1001,3301.84009,3302.94995
2025-06-09 00:45:00,3302.93994,3302.95996,3298.65991,3300.57007
2025-06-09 00:46:00,3300.54004,3300.54004,3298.5,3298.94995
2025-06-09 00:47:00,3298.93994,3301.30005,3298.6499,3300.65991
2025-06-09 00:48:00,3300.66992,3301.90991,3299.15991,3300.1499
2025-06-09 00:49:00,3300.15991,3302.63989,3300.15991,3302.62012
2025-06-09 00:50:00,3302.57007,3303.53003,3301.23999,3303.51001
2025-06-09 00:51:00,3303.51001,3304.30005,3302.70996,3302.71997
