date,open,high,low,close
2025-06-26 00:01:00,3337.90991,3337.90991,3335.34009,3335.37988
2025-06-26 00:02:00,3335.36011,3335.47998,3334.23999,3334.44995
2025-06-26 00:03:00,3334.44995,3334.63989,3332.84009,3334.16992
2025-06-26 00:04:00,3334.13989,3335.69995,3333.77002,3335.34009
2025-06-26 00:05:00,3335.33008,3335.36011,3333.59009,3334.62012
2025-06-26 00:06:00,3334.61011,3335.27002,3334.6001,3335.19995
2025-06-26 00:07:00,3335.20996,3335.3501,3334.87988,3335.19995
2025-06-26 00:08:00,3335.19995,3336.03003,3335.18994,3335.38989
2025-06-26 00:09:00,3335.37988,3335.42993,3334.86011,3334.93994
2025-06-26 00:10:00,3334.91992,3335.48999,3334.82007,3335.43994
2025-06-26 00:11:00,3335.40991,3335.43994,3334.8999,3335.09009
2025-06-26 00:12:00,3335.13989,3335.44995,3334.90991,3335.43994
2025-06-26 00:13:00,3335.42993,3335.42993,3334.97998,3335.1499
2025-06-26 00:14:00,3335.1499,3335.86011,3335.07007,3335.67993
2025-06-26 00:15:00,3335.62988,3335.90991,3335.16992,3335.33008
2025-06-26 00:16:00,3335.32007,3335.6001,3335.30005,3335.31006
2025-06-26 00:17:00,3335.23999,3335.90991,3335.05005,3335.68994
2025-06-26 00:18:00,3335.71997,3335.92993,3335.65991,3335.65991
2025-06-26 00:19:00,3335.71997,3335.93994,3335.55005,3335.72998
2025-06-26 00:20:00,3335.63989,3335.96997,3335.11011,3335.11011
2025-06-26 00:21:00,3335.28003,3336.11011,3335.15991,3335.82007
2025-06-26 00:22:00,3335.80005,3335.80005,3334.96997,3335.42993
2025-06-26 00:23:00,3335.42993,3336.6499,3335.27002,3335.71997
2025-06-26 00:24:00,3335.72998,3335.76001,3334.93994,3335.52002
2025-06-26 00:25:00,3335.56006,3335.75,3334.82007,3335.11011
2025-06-26 00:26:00,3335.07007,3335.13989,3334.44995,3334.57007
2025-06-26 00:27:00,3334.57007,3334.57007,3333.71997,3333.8999
2025-06-26 00:28:00,3333.80005,3334.31006,3333.59009,3334.01001
2025-06-26 00:29:00,3334.02002,3334.31006,3333.36011,3333.59009
2025-06-26 00:30:00,3333.59009,3335.28003,3333.48999,3335.28003
2025-06-26 00:31:00,3335.29004,3335.3501,3334.51001,3334.59009
2025-06-26 00:32:00,3334.59009,3334.59009,3334.02002,3334.27002
2025-06-26 00:33:00,3334.23999,3334.47998,3332.77002,3332.77002
2025-06-26 00:34:00,3332.78003,3332.84009,3332.32007,3332.68994
2025-06-26 00:35:00,3332.57007,3333.41992,3332.28003,3333.02002
2025-06-26 00:36:00,3333.01001,3333.86011,3332.92993,3333.72998
2025-06-26 00:37:00,3333.77002,3334.02002,3333.58008,3333.96997
2025-06-26 00:38:00,3334.01001,3335.12012,3333.91992,3335.0
2025-06-26 00:39:00,3335.01001,3335.13989,3334.57007,3334.8999
