date,open,high,low,close
2025-06-23 00:01:00,3372.23999,3373.6001,3372.23999,3373.6001
2025-06-23 00:02:00,3373.6001,3373.65991,3372.11011,3372.38989
2025-06-23 00:03:00,3372.52002,3372.96997,3371.62012,3371.84009
2025-06-23 00:04:00,3371.8501,3371.93994,3369.54004,3370.42993
2025-06-23 00:05:00,3370.40991,3370.94995,3369.45996,3370.44995
2025-06-23 00:06:00,3370.55005,3372.02002,3370.30005,3371.92993
2025-06-23 00:07:00,3372.01001,3372.18994,3370.57007,3372.15991
2025-06-23 00:08:00,3372.16992,3372.46997,3369.8501,3370.06006
2025-06-23 00:09:00,3370.03003,3370.03003,3368.17993,3368.18994
2025-06-23 00:10:00,3368.18994,3368.34009,3366.98999,3367.98999
2025-06-23 00:11:00,3367.97998,3369.1001,3367.8999,3368.77002
2025-06-23 00:12:00,3368.77002,3370.09009,3368.76001,3369.63989
2025-06-23 00:13:00,3369.63989,3370.37988,3369.38989,3370.09009
2025-06-23 00:14:00,3370.07007,3370.33008,3367.86011,3368.34009
2025-06-23 00:15:00,3368.33008,3369.25,3367.94995,3367.95996
2025-06-23 00:16:00,3367.93994,3368.04004,3366.63989,3367.37012
2025-06-23 00:17:00,3367.37012,3367.93994,3366.63989,3367.13989
2025-06-23 00:18:00,3367.15991,3367.17993,3366.26001,3366.37988
2025-06-23 00:19:00,3366.3501,3366.98999,3366.08008,3366.08008
2025-06-23 00:20:00,3366.02002,3366.88989,3365.68994,3366.87988
2025-06-23 00:21:00,3366.8999,3366.90991,3364.65991,3365.0
2025-06-23 00:22:00,3365.01001,3366.19995,3364.53003,3365.68994
2025-06-23 00:23:00,3365.72998,3366.63989,3365.72998,3365.87988
2025-06-23 00:24:00,3365.87988,3365.87988,3364.55005,3365.17993
2025-06-23 00:25:00,3365.18994,3365.51001,3364.79004,3364.82007
2025-06-23 00:26:00,3364.80005,3365.19995,3362.52002,3363.06006
2025-06-23 00:27:00,3363.07007,3363.95996,3362.51001,3363.95996
2025-06-23 00:28:00,3363.8999,3364.81006,3363.59009,3364.65991
2025-06-23 00:29:00,3364.65991,3364.86011,3362.80005,3362.8501
2025-06-23 00:30:00,3362.86011,3364.63989,3362.86011,3363.6499
2025-06-23 00:31:00,3363.65991,3363.94995,3361.94995,3363.87988
2025-06-23 00:32:00,3363.87988,3364.32007,3363.71997,3363.82007
2025-06-23 00:33:00,3363.8999,3364.1001,3363.53003,3364.03003
2025-06-23 00:34:00,3364.03003,3364.72998,3363.62012,3364.72998
2025-06-23 00:35:00,3364.78003,3364.86011,3362.57007,3362.71997
2025-06-23 00:36:00,3362.76001,3365.32007,3362.76001,3364.81006
2025-06-23 00:37:00,3364.81006,3365.51001,3363.63989,3364.82007
2025-06-23 00:38:00,3364.78003,3365.75,3363.03003,3363.6499
2025-06-23 00:39:00,3363.59009,3365.21997,3360.87988,3361.43994
2025-06-23 00:40:00,3361.53003,3361.95996,3358.40991,3360.1499
2025-06-23 00:41:00,3360.07007,3363.22998,3359.63989,3363.18994
2025-06-23 00:42:00,3363.25,3365.33008,3362.90991,3365.21997
2025-06-23 00:43:00,3365.15991,3366.20996,3365.03003,3366.07007
2025-06-23 00:44:00,3366.07007,3366.07007,3364.73999,3365.07007
2025-06-23 00:45:00,3364.96997,3365.80005,3364.57007,3365.78003
2025-06-23 00:46:00,3365.77002,3366.27002,3365.01001,3366.23999
2025-06-23 00:47:00,3366.27002,3366.92993,3366.21997,3366.3999
2025-06-23 00:48:00,3366.34009,3366.34009,3363.51001,3363.68994
2025-06-23 00:49:00,3363.62012,3364.30005,3363.36011,3364.13989
2025-06-23 00:50:00,3364.21997,3364.26001,3363.20996,3364.05005
2025-06-23 00:51:00,3364.07007,3365.61011,3364.01001,3365.47998
2025-06-23 00:52:00,3365.5,3366.37988,3365.3999,3366.22998
2025-06-23 00:53:00,3365.97998,3366.26001,3364.22998,3364.70996
2025-06-23 00:54:00,3364.72998,3364.96997,3364.01001,3364.81006
2025-06-23 00:55:00,3364.81006,3365.34009,3363.92993,3364.65991
2025-06-23 00:56:00,3364.6499,3365.27002,3364.52002,3365.21997
2025-06-23 00:57:00,3365.12012,3365.32007,3364.62012,3365.32007
2025-06-23 00:58:00,3365.32007,3365.82007,3365.13989,3365.43994
2025-06-23 00:59:00,3365.51001,3365.84009,3364.53003,3365.76001
2025-06-23 01:00:00,3365.84009,3367.88989,3364.09009,3364.28003
2025-06-23 01:01:00,3364.28003,3364.88989,3362.31006,3362.31006
2025-06-23 01:02:00,3362.29004,3364.55005,3362.0,3364.07007
2025-06-23 01:03:00,3364.09009,3366.40991,3364.01001,3366.03003
2025-06-23 01:04:00,3366.02002,3367.46997,3365.8501,3366.84009
2025-06-23 01:05:00,3366.82007,3367.91992,3366.41992,3367.03003
2025-06-23 01:06:00,3367.02002,3367.69995,3366.07007,3366.81006
2025-06-23 01:07:00,3366.79004,3368.15991,3366.28003,3366.76001
2025-06-23 01:08:00,3366.76001,3366.93994,3365.21997,3365.21997
2025-06-23 01:09:00,3364.96997,3365.02002,3363.87988,3364.23999
2025-06-23 01:10:00,3364.23999,3366.21997,3364.23999,3365.75
